order_id,date_id,product_id,location_id,fulfilment_id,qty,amount
405-7543902-0909153,23,537,2543,3,1,6.885999999999999
171-3759771-9151527,23,1909,1608,1,1,7.479999999999999
405-5361383-9290728,23,164,90,3,1,12.232
405-9086307-3560337,23,150,3977,1,1,12.265
407-6443057-3618757,23,822,3978,3,1,6.589
406-8698830-4725920,23,453,1704,3,1,12.232
407-3758673-2251505,23,11,24,3,1,4.388999999999999
404-2609409-0466708,23,99,1604,3,1,7.611999999999999
408-3382839-4512353,23,1564,154,3,1,3.619
406-3048523-7501142,23,36,1109,1,1,4.388999999999999
407-3642389-0323517,23,1540,147,3,1,4.136
405-0550526-7822747,23,537,2118,4,0,6.666
407-9064465-7893918,23,3386,3979,3,1,4.862
407-5061109-9262769,23,124,2535,3,1,4.388999999999999
402-0170327-1202702,23,41,1955,3,1,8.668
171-8373933-8381905,23,2111,198,1,1,10.989
408-5537838-1281139,23,953,2559,3,1,8.668
402-2030077-1713127,23,666,114,3,1,5.632
171-3351554-8973136,23,1156,700,3,1,4.785
407-4953320-7538762,23,2561,3980,3,1,4.763
403-8049077-0937126,23,1637,2071,3,1,5.181
405-8250093-9781901,23,521,228,3,1,3.993
407-2121601-2658735,23,2096,224,3,1,12.089
408-1666017-7481953,23,3387,3646,3,1,4.388999999999999
407-9056906-3761100,23,868,2889,3,1,13.794
407-9056906-3761100,23,1191,2889,3,1,10.659
407-9056906-3761100,23,3388,2889,3,1,7.688999999999999
171-5018982-9025138,23,16,1523,3,1,4.388999999999999
408-6673873-3362736,23,115,3981,1,1,8.69
405-5639646-2385156,23,3389,377,1,1,2.849
403-7694039-9816342,23,1214,3982,3,1,3.619
403-7694039-9816342,23,940,3982,3,1,4.125
408-7069354-4959509,23,597,3983,1,1,6.039
171-7358375-9149961,23,2044,2214,1,1,13.046
171-3542801-9024315,23,2043,2214,3,1,9.889
404-9283245-3852328,23,930,1268,5,1,3.509
408-9366712-4496331,23,3390,3984,3,1,6.875
408-9366712-4496331,23,1491,3984,3,1,5.874
406-7174408-4004350,23,61,24,3,1,4.136
404-7453521-1909159,23,897,880,3,1,4.388999999999999
405-3012837-1404339,23,3259,3985,1,1,4.388999999999999
405-3012837-1404339,23,105,3985,1,1,13.046
404-2917679-4201165,23,669,3986,3,1,7.194
402-4739559-8788342,23,947,3987,3,1,12.089
171-9238588-1174764,23,1579,53,3,1,6.314
405-6539781-0401942,23,877,1649,1,1,4.862
404-7585465-8048360,23,669,3986,4,0,6.666
171-3361556-1623538,23,379,96,3,1,6.875
404-4092491-3691559,23,48,3986,1,1,7.194
405-1814412-4575563,23,982,110,3,1,3.619
408-7469699-8369901,23,562,1179,1,1,0.0
171-1985434-7553109,23,612,1812,1,1,5.049
403-5498523-9101916,23,2344,611,3,1,4.862
404-5456765-6611507,23,2229,2983,1,1,3.619
405-2361400-0771510,23,897,545,5,1,4.388999999999999
403-8326396-3893116,23,2558,115,1,1,8.238999999999999
407-4725159-1671512,23,2244,3988,3,1,6.489999999999999
402-1023923-2022723,23,267,1370,3,1,5.181
407-7142215-4531557,23,453,1055,3,1,12.232
407-5339318-1209908,23,752,2651,1,1,6.941
405-1618670-4461119,23,1274,1916,4,0,6.666
403-4348141-3081917,23,2581,737,1,1,7.326
405-7196475-3149939,23,1034,3962,3,1,4.785
404-3795911-0257137,23,3391,2514,1,1,5.456
407-5452282-8219500,23,1084,3989,1,1,5.049
403-5803047-7913966,23,521,922,3,1,3.993
403-2158486-4571537,23,107,922,1,1,8.876999999999999
405-6741374-0300331,23,150,3855,1,1,12.265
408-7810525-0071541,23,1998,3990,5,1,9.317
171-5088212-1521152,23,196,135,1,1,5.093
406-2645315-2898755,23,917,520,1,1,5.994999999999999
406-7569882-0865940,23,3056,96,5,1,7.326
402-2742058-0851503,23,3392,228,3,1,6.589
408-3236920-0281116,23,3393,774,3,1,15.818
405-9726057-3897931,23,268,814,1,1,3.762
408-5022846-6148355,23,1377,845,3,1,5.863
408-1869697-8849925,23,371,1082,3,1,4.136
407-4612784-7186743,23,3084,932,3,1,6.247999999999999
404-0984986-1468346,23,2187,2550,3,1,6.159999999999999
403-0978226-2601140,23,2369,3991,3,1,5.698
407-6138039-2887554,23,175,3992,1,1,7.194
407-6138039-2887554,23,2072,3992,1,1,4.048
405-5028340-3997951,23,1770,2042,3,1,5.247
406-7792919-7165137,23,2289,2272,3,1,7.930999999999999
403-5045553-9475524,23,351,323,3,1,5.356999999999999
405-9836057-9097922,23,543,942,1,1,5.489
405-9836057-9097922,23,3394,942,1,1,5.214
171-5153978-1492300,23,713,2970,3,1,15.752
405-6962414-4941931,23,1186,3993,1,1,5.356999999999999
406-3428445-7194727,23,2175,1018,3,1,7.875999999999999
407-9249297-7836352,23,15,1174,3,1,3.619
408-3447779-5513156,23,167,1563,1,1,0.0
402-1887789-8104332,23,3395,183,3,1,5.356999999999999
403-9743452-3501114,23,1816,323,1,1,5.731
404-9388746-5001941,23,3396,1566,3,1,6.236999999999999
405-5092787-0173149,23,1537,858,3,1,10.659
404-7413556-2069949,23,167,3994,1,1,6.566999999999999
171-6432975-2192351,23,3397,1109,3,1,5.489
403-3537174-8293969,23,1206,3269,3,1,9.064
406-2738909-5787528,23,115,1146,3,1,8.69
408-4129433-0537944,23,1157,19,3,1,4.785
404-6225324-8433109,23,3398,604,1,1,5.489
405-8623334-3913907,23,1340,3995,3,1,4.257
405-1486383-4661154,23,3192,3996,3,1,3.96
171-6503429-1453125,23,1319,313,3,1,5.049
404-9342714-2958756,23,267,746,3,1,5.181
407-5690379-9197101,23,3399,1615,1,1,5.94
404-9618397-3201153,23,3400,3997,3,1,3.245
404-9618397-3201153,23,1355,3997,3,1,3.872
402-5558042-8443538,23,72,1586,3,1,4.388999999999999
408-3339038-6608356,23,60,3998,4,0,6.666
403-5414236-2234708,23,3401,399,3,1,4.609
406-1846676-4931540,23,3402,557,3,1,5.423
405-7883685-0623561,23,2609,38,1,1,6.247999999999999
405-5298845-6544327,23,210,38,3,1,6.193
404-9100109-9350765,23,2399,3999,3,1,8.349
171-3968803-9684346,23,1356,2621,3,1,5.356999999999999
407-4458302-3532355,23,259,4000,1,1,7.226999999999999
408-5690020-1177121,23,1054,2907,1,1,9.735
402-7264090-4417109,23,3403,4001,3,1,5.698
402-7264090-4417109,23,252,4001,3,1,6.193
402-7264090-4417109,23,1926,4001,3,1,5.356999999999999
402-6993379-3742715,23,3404,4001,1,1,6.314
402-4394155-4565162,23,1799,4002,1,1,7.59
404-1082332-9248363,23,515,2686,3,1,3.872
171-4251121-7246717,23,3405,4003,3,1,5.356999999999999
404-8705217-3039537,23,481,3491,1,1,7.281999999999999
171-9396390-1812315,23,123,2791,3,1,4.862
171-9002918-7289130,23,3406,2791,3,1,4.609
404-3187669-7088361,23,3407,3866,3,1,3.839
404-4255296-8512300,23,3408,742,3,1,5.444999999999999
403-7862589-9169113,23,3409,210,1,1,7.656
403-4462013-5250712,23,704,210,3,1,4.785
408-8764387-3696351,23,3410,3527,1,1,3.245
405-5526282-9529150,23,210,725,3,1,6.193
407-8443407-4092312,23,980,384,3,1,6.247999999999999
406-8662887-1166766,23,359,406,3,1,3.872
402-1436907-9902733,23,2373,1059,1,1,5.049
405-4516794-2795530,23,786,1341,3,1,8.349
404-8166990-4393141,23,1252,3672,3,1,6.193
402-8017579-8522709,23,130,2705,5,1,3.993
408-0528407-1317113,23,1341,26,3,1,10.945
171-9916637-0420355,23,972,813,3,1,7.864999999999999
171-2638897-3294726,23,1355,2272,3,1,3.872
404-9565260-2340329,23,3411,3999,1,1,6.875
405-9218335-9783517,23,786,324,3,1,8.349
405-2227148-4463565,23,570,324,3,1,8.668
403-7735409-0757965,23,3232,4004,1,1,5.356999999999999
407-8796020-1522729,23,2096,4005,4,0,6.666
408-2023620-8524323,23,2881,4006,3,1,5.731
406-4730348-4969924,23,829,4007,3,1,5.346
405-8710066-0873911,23,414,203,1,1,14.718
405-8710066-0873911,23,315,203,1,1,12.089
405-8710066-0873911,23,602,203,1,1,12.089
405-8710066-0873911,23,1347,203,1,1,14.289
407-8171714-7929160,23,378,4008,3,1,3.619
406-5839864-5189124,23,3412,4009,1,1,3.08
403-6926001-4924324,23,770,862,5,1,6.369
171-7327235-3488337,23,748,4010,1,1,5.037999999999999
171-7327235-3488337,23,2498,4010,1,1,6.501
171-5538613-0983508,23,3413,1586,3,1,7.326
171-5538613-0983508,23,4,1586,3,1,9.064
403-2683969-1182740,23,322,2487,3,1,8.668
404-9321153-7326764,23,606,584,1,1,7.314999999999999
408-0079532-7661957,23,2048,2678,3,1,6.996
171-3346059-1257910,23,164,559,3,1,12.232
402-0450306-6661133,23,445,4011,3,1,6.566999999999999
402-1142218-7318715,23,920,137,3,1,6.984999999999999
402-9346228-2116340,23,3410,4012,1,1,3.245
406-7192917-2933123,23,82,2109,1,1,8.184
406-7192917-2933123,23,585,2109,1,1,8.184
405-9700330-4229927,23,588,2319,3,1,7.656
408-9653576-9176369,23,2167,4013,3,1,6.566999999999999
403-4214194-3286733,23,1752,19,3,1,5.456
405-5253297-3726734,23,16,660,3,1,4.388999999999999
407-1287492-0379521,23,236,175,3,1,12.54
405-0004794-8505157,23,124,628,3,1,4.388999999999999
406-8539804-0167569,23,3414,437,3,1,5.356999999999999
406-8539804-0167569,23,3415,437,3,1,3.289
406-2082223-7297965,23,3416,437,1,1,3.498
406-2082223-7297965,23,1028,437,1,1,5.049
171-5612225-4087567,23,795,3847,3,1,4.388999999999999
403-0105884-3682715,23,1186,30,3,1,5.356999999999999
403-2297083-1913919,23,1849,3728,3,1,12.639
408-3755107-2533139,23,1125,1813,3,1,12.232
402-9484020-3920355,23,3246,4014,1,1,5.236
171-5538953-4021137,23,1703,165,3,1,4.609
402-2213905-5865140,23,562,2073,3,1,4.388999999999999
404-6130235-9845945,23,2531,780,3,1,6.193
407-5038305-8052309,23,2980,4015,3,1,7.326
405-7868476-0207520,23,169,2861,3,1,7.314999999999999
403-1476523-2088365,23,217,2321,1,1,4.388999999999999
406-5528817-8044344,23,993,4016,3,1,3.619
406-2194113-4026733,23,931,4016,3,1,5.093
404-3929022-3810741,23,1054,4017,1,1,9.735
408-0040980-8748315,23,1981,252,3,1,0.0
406-8655435-3013939,23,2799,1123,3,1,6.401999999999999
403-3664641-4162714,23,322,2487,5,1,8.668
403-0970910-4623567,23,1268,2487,5,1,6.566999999999999
403-0970910-4623567,23,619,2487,5,1,15.752
403-2529987-7343566,23,2282,500,1,1,2.739
408-8596757-4334733,23,2642,58,3,1,5.698
408-6943834-4387512,23,332,4018,3,1,5.181
408-1263713-0169960,23,662,4018,1,1,5.686999999999999
408-0360182-0563539,23,3020,922,3,2,8.777999999999999
408-7010667-1853964,23,91,137,3,1,4.465999999999999
405-8010464-6053100,23,2512,2864,3,1,5.698
171-2847322-4654731,23,2810,507,3,1,9.691
404-4561356-3388326,23,2531,1282,4,0,6.666
403-8847704-1369135,23,563,4019,3,1,12.089
408-6739640-6202728,23,257,4020,1,1,8.184
402-6968310-7233934,23,2314,4021,3,1,7.975
404-7269327-8145966,23,2531,780,4,0,6.666
404-1900022-5262711,23,160,899,3,1,6.885999999999999
405-7499443-1749163,23,453,532,3,1,12.232
406-9318683-1523532,23,455,1105,3,1,5.037999999999999
402-2912510-0056300,23,1762,395,1,1,6.742999999999999
403-5380509-3736343,23,1522,2388,2,1,5.698
404-5028613-9216361,23,175,1044,1,1,7.194
408-5185667-4294708,23,120,325,3,1,6.566999999999999
406-9729220-5413123,23,1230,4022,3,1,7.380999999999999
404-9969462-0666747,23,3414,806,3,1,5.356999999999999
404-5779943-9500302,23,211,1484,3,1,4.785
403-9228258-6769137,23,2727,2551,1,1,4.388999999999999
171-0487106-3146707,23,440,1170,3,1,6.566999999999999
171-7854691-6812343,23,2323,37,3,1,5.863
405-6693363-4335558,23,11,224,3,1,4.388999999999999
407-0657450-0304334,23,278,735,3,1,8.700999999999999
404-0771867-5411523,23,2003,4023,4,0,6.666
403-4251459-9759511,23,1073,108,3,1,3.146
407-8459524-3459555,23,1442,4024,1,1,6.247999999999999
171-9178125-5300300,23,953,32,3,1,8.668
171-9764179-4273961,23,530,24,1,1,8.184
408-1816225-4186729,23,351,1202,3,1,5.356999999999999
403-1335400-3656364,23,26,553,3,1,4.388999999999999
408-3442706-8282753,23,274,3166,1,1,5.225
408-7553920-7009114,23,43,42,5,1,12.232
404-1003635-8739539,23,1456,233,3,1,8.184
402-7147045-3513961,23,3417,481,1,1,6.412999999999999
408-6167099-4411549,23,619,317,3,1,15.752
402-6286000-7800335,23,20,4025,4,0,6.666
408-4342649-2029159,23,43,42,5,1,12.232
402-4735553-3887552,23,20,4025,5,1,6.885999999999999
171-3918089-1545958,23,1046,1649,3,1,8.107
408-1027486-1846746,23,16,2168,3,1,4.388999999999999
406-9524705-0236350,23,3248,4026,3,1,4.388999999999999
404-2093235-5277967,23,90,303,1,1,7.656
402-0079180-8151545,23,122,4027,3,1,5.686999999999999
407-9036456-3331509,23,1080,1245,1,1,5.356999999999999
405-2378773-6217141,23,1498,2555,1,1,9.449
405-3610585-9472336,23,164,1159,3,1,12.232
405-3534559-0850768,23,1014,1421,1,1,5.863
171-6612777-0746767,23,35,2042,1,1,4.048
407-5708839-7769934,23,2694,3683,4,0,6.666
405-6206879-9086758,23,1125,432,3,1,12.232
404-0058659-7603506,23,1818,1647,1,1,7.864999999999999
408-5192825-5224342,23,2323,345,6,1,0.0
407-4322222-0977118,23,570,4028,3,1,8.668
402-3352035-6635559,23,6,1581,1,1,4.388999999999999
406-7117673-1565930,23,267,21,3,1,5.181
407-2560537-2680301,23,41,522,3,1,8.668
171-1044497-4396367,23,831,4029,3,1,8.712
171-1044497-4396367,23,205,4029,3,1,7.523999999999999
407-4038788-5686762,23,442,3064,1,1,7.611999999999999
402-7304134-4016356,23,843,557,3,1,5.356999999999999
408-3747166-8857121,23,398,480,3,1,10.648
402-6545651-5430738,23,3418,4030,1,1,5.686999999999999
405-9197558-5977110,23,210,4031,3,1,6.193
404-9608503-5721122,23,33,4032,1,1,7.326
406-2421395-3211516,23,897,4033,3,1,4.388999999999999
404-4554220-0043541,23,1307,103,1,1,3.762
403-1168835-4860306,23,395,4034,3,1,8.668
171-8383624-1703512,23,77,948,8,1,13.046
404-7588789-4369920,23,1892,52,1,1,7.975
405-8394507-3037946,23,1125,432,4,0,6.666
405-9824660-0911543,23,239,1700,3,1,4.388999999999999
403-1669226-4733112,23,3419,714,1,1,5.356999999999999
402-4867414-3461134,23,537,1032,3,1,6.885999999999999
402-4867414-3461134,23,3420,1032,3,1,12.089
402-2119370-3533104,23,3421,1032,1,1,6.247999999999999
402-2119370-3533104,23,1256,1032,1,1,12.903
403-6352483-7366719,23,541,4035,1,1,5.94
407-3788696-4116313,23,2744,2317,1,1,2.849
407-2198343-6301120,23,1239,232,5,1,5.356999999999999
407-0103738-3293108,23,88,638,3,1,7.656
408-4521166-0240318,23,3098,4036,3,1,2.519
405-6092658-6838767,23,748,594,1,1,5.037999999999999
408-9907216-0660339,23,5,458,1,1,0.0
403-3276926-4763504,23,395,52,3,1,8.668
403-2770086-2324333,23,255,497,3,1,8.668
407-0761469-2257164,23,3087,4037,3,1,5.356999999999999
407-3829799-8217154,23,265,134,1,1,6.193
405-4195975-6903531,23,1014,1421,4,0,6.666
405-3837116-9385152,23,2999,224,3,1,9.075
402-6454535-4269140,23,150,4038,1,1,12.265
403-2739528-5867506,23,255,1375,4,0,6.666
406-5427552-6765101,23,421,857,3,1,8.668
404-8232228-2870702,23,1481,4039,3,1,6.589
171-6360467-3917900,23,42,4040,4,0,6.666
406-6488598-0917116,23,227,1353,1,1,6.193
403-0029325-0019505,23,3194,4041,1,1,5.181
407-8019763-9089925,23,282,1370,5,1,12.903
403-1208187-2070712,23,877,500,3,1,4.862
407-5875819-0329101,23,634,1012,3,1,7.183
408-2906730-1581152,23,3422,4042,1,1,0.0
171-2857945-5895555,23,466,559,4,0,6.666
171-8454153-8573142,23,41,4043,4,0,6.666
402-3105029-4247528,23,3174,387,3,1,12.386
406-3280465-4280362,23,138,424,3,1,4.136
406-6937726-2401108,23,3423,539,1,1,7.326
406-2519721-7932364,23,1056,3724,5,1,3.883
406-1914519-9593967,23,533,1202,1,1,7.479999999999999
407-4540623-8669954,23,2689,3012,3,1,3.476
403-4215787-5036343,23,3424,4044,3,1,4.609
405-5356356-1800337,23,3425,507,3,1,5.06
406-9175666-9747517,23,1005,4045,3,1,5.037999999999999
402-6603082-3931544,23,1889,3099,3,1,3.245
171-5929690-7164367,23,3426,532,3,1,3.498
406-1754649-9740364,23,184,82,1,1,12.265
403-7325929-2331519,23,386,19,1,1,6.885999999999999
406-9240791-9795510,23,793,361,3,1,6.566999999999999
406-0569515-1429114,23,1266,184,1,1,10.648
408-2784411-2889949,23,685,4046,3,1,5.686999999999999
403-6553170-9996324,23,169,187,3,1,7.314999999999999
402-6588382-7901968,23,3427,1316,3,1,10.021
404-6039183-0746735,23,1275,3801,11,1,3.476
171-6252466-0145906,23,1486,4047,3,1,9.064
406-9227495-2647564,23,658,1562,3,1,12.265
171-0354373-3669976,23,316,4048,3,1,4.388999999999999
171-0815866-0340328,23,1760,4049,1,1,5.423
403-8095902-0856331,23,217,4050,1,1,4.388999999999999
405-5806271-5051502,23,20,4051,3,1,6.885999999999999
405-0227856-8935518,23,3428,4051,3,1,5.356999999999999
408-6668505-4451542,23,2727,230,1,1,4.388999999999999
406-3651725-5412326,23,3315,4052,3,1,5.489
403-3203137-2373167,23,68,38,1,1,6.941
171-7825348-4056307,23,2254,346,3,1,3.619
408-9949104-5133142,23,239,380,6,1,0.0
403-9470408-5686716,23,3429,1302,1,1,3.96
403-9470408-5686716,23,3430,1302,1,1,5.489
403-5992326-3799512,23,722,1302,3,1,5.356999999999999
403-2261263-3136329,23,1388,1302,3,1,5.247
403-2261263-3136329,23,698,1302,3,1,5.423
403-2261263-3136329,23,3431,1302,3,1,3.729
407-3375504-2709909,23,16,1535,3,1,4.388999999999999
404-0394075-0624314,23,1007,21,3,1,11.363
406-5173380-9185151,23,225,4053,3,1,5.346
407-2139718-8843519,23,1108,3388,1,1,13.618
407-3773964-4985955,23,3432,27,3,1,2.519
407-4123914-2367518,23,3433,4054,1,1,3.245
408-6379146-5413168,23,3434,2478,3,1,2.519
403-2938340-1058714,23,941,375,3,1,6.589
405-0579711-5302712,23,48,992,1,1,7.194
171-0932204-3040312,23,434,668,1,1,10.989
407-3718040-5430718,23,319,4055,1,1,9.768
402-5002704-2645111,23,669,388,3,1,7.194
171-8921061-4376313,23,1355,2272,5,1,3.872
403-6201463-3609918,23,1316,775,3,1,7.864999999999999
171-8511135-4531527,23,3150,4056,3,1,8.69
408-7165990-1813128,23,3435,971,6,1,0.0
407-8393380-8015568,23,430,819,3,1,6.589
407-8393380-8015568,23,3436,819,3,1,10.329
407-1727351-5584329,23,386,819,1,1,6.885999999999999
407-1727351-5584329,23,90,819,1,1,7.656
408-8727468-8397122,23,1387,4057,3,1,7.975
405-3212431-3757121,23,836,3132,3,1,6.984999999999999
405-2980718-3322742,23,3437,262,3,1,3.278
171-3007687-5029158,23,676,118,3,1,9.064
407-2951475-2824340,23,2038,307,3,1,8.184
408-2708365-3131539,23,3438,1278,3,1,5.356999999999999
407-0866605-0039505,23,120,447,3,1,6.566999999999999
171-2820542-5093134,23,217,4058,3,1,4.388999999999999
171-4902725-0470741,23,612,362,1,1,5.049
406-5328355-1441916,23,1392,4059,3,1,5.489
407-0498876-2837137,23,358,952,3,1,6.193
406-2373225-6572321,23,362,389,3,1,12.463
406-4748169-1225164,23,3439,1481,1,1,4.048
408-1659573-4254704,23,1915,1162,3,1,8.700999999999999
404-9330005-3988324,23,2892,1332,4,0,6.666
404-8005724-0797148,23,1258,34,1,1,12.089
404-1462094-3025130,23,951,84,3,1,8.811
408-2734808-9956347,23,704,4060,3,1,4.785
408-4388122-6076322,23,3440,4061,3,1,4.906
S02-0835825-7267219,23,3208,641,9,1,6.666
403-5264218-2539527,23,395,19,3,1,8.668
404-0958667-8381156,23,317,1324,1,1,12.232
405-0431380-8108338,23,1551,4062,3,1,14.718
405-9929026-4346703,23,3441,1260,3,1,6.875
171-8140200-7243530,23,120,4063,4,0,6.666
403-4462599-8264339,23,102,694,1,1,6.566999999999999
408-7158962-1123543,23,1357,318,3,1,12.54
407-5704121-2425922,23,2194,1452,1,1,12.903
171-3241398-7901143,23,841,390,3,1,6.182
402-9790801-1624300,23,236,4064,3,1,12.54
404-6975346-0430743,23,1802,1630,3,1,5.104
404-2566735-5065136,23,1942,545,1,1,5.225
402-8832622-7721109,23,3442,4065,3,1,5.225
407-5719160-0751555,23,3371,13,1,1,14.289
405-5691525-9331508,23,1316,175,3,1,7.864999999999999
171-2083407-7760369,23,1484,2600,3,1,5.356999999999999
404-2322497-5161907,23,120,4066,3,1,6.566999999999999
402-9658136-4765115,23,90,3138,1,1,7.656
171-8644316-3010700,23,3119,4067,1,1,4.136
171-8644316-3010700,23,3380,4067,1,1,2.849
406-6742087-1192347,23,430,497,3,1,6.589
402-0535856-8018700,23,1772,1267,3,1,10.648
407-9527619-7768309,23,27,1558,3,1,8.184
407-8356714-1972342,23,2873,1558,3,1,6.875
402-7609827-7797153,23,2123,1537,3,1,3.619
405-2403191-5245100,23,253,2396,3,1,9.449
405-2403191-5245100,23,177,2396,3,1,8.184
408-9710965-7003514,23,291,399,1,1,4.388999999999999
408-4110224-9649165,23,676,1625,3,1,9.064
408-2307606-5001927,23,566,816,3,1,4.785
404-5074417-5827521,23,829,3191,3,1,5.346
408-4429265-9742766,23,853,698,3,1,3.883
408-7731301-4053956,23,77,4068,1,1,13.046
402-3391029-6267552,23,2133,132,1,1,3.993
402-0018301-2249128,23,124,132,3,1,4.388999999999999
408-2956759-1462704,23,239,3986,3,1,4.388999999999999
408-5067954-1051500,23,1757,1859,1,1,11.715
405-3245693-1263557,23,3443,24,3,1,9.735
402-7862231-4362718,23,1918,947,1,1,5.225
402-4768594-8665935,23,841,947,3,1,6.182
408-7108937-5337150,23,124,9,3,1,4.388999999999999
408-1664245-8059529,23,1110,534,3,1,6.731999999999999
402-2951468-6961936,23,3444,4069,1,1,9.691
408-9236461-7422713,23,3445,657,3,1,6.247999999999999
408-3772812-4024360,23,741,2168,4,0,6.666
407-4019721-3217159,23,2999,667,1,1,9.075
407-4019721-3217159,23,496,667,1,1,10.076
402-5617452-2826759,23,1960,1549,1,1,4.543
403-5991516-3701125,23,267,22,3,1,5.181
402-8124461-4200362,23,477,372,3,1,8.668
403-5768804-2773142,23,41,775,3,1,8.668
404-1113624-8937907,23,3446,1066,3,1,12.639
403-3755191-6742733,23,196,903,1,1,5.093
403-0011843-1911550,23,934,903,3,1,5.698
407-0075272-5985124,23,359,228,3,1,3.872
408-0723020-7349159,23,3447,4070,1,1,5.686999999999999
404-9755528-3685919,23,3448,310,3,1,7.479999999999999
