Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
404-3779427-9271547,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0297,J0297-TP-L,Top,L,B099S6YS1J,Shipped,1,USD,8.338,BHOPAL,MADHYA PRADESH,462023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
406-6091421-4054736,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0157,J0157-DR-L,Western Dress,L,B09831FVYR,Shipped,1,USD,7.59,MUMBAI,MAHARASHTRA,400060,IN,No-Promo,False,Others
402-6165474-5164365,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-L,Western Dress,L,B09TH2ZFSY,Unshipped,1,USD,7.975,SARDHANA,UTTAR PRADESH,250341,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
171-1076007-9658755,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,Shipped,1,USD,12.847999999999999,BENGALURU,KARNATAKA,560103,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-7708906-5489129,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-S,kurta,S,B09K3ZT165,Shipped,1,USD,5.4559999999999995,AGARTALA,TRIPURA,799006,IN,No-Promo,False,Others
407-1897646-4645906,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,Unshipped,1,USD,8.084999999999999,AURANGABAD,MAHARASHTRA,431001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
404-9644480-5985908,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Shipped,1,USD,12.793,Dehradun,UTTARAKHAND,248001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
405-3321941-7605965,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3837,JNE3837-KR-L,kurta,L,B09RKCSJQ5,Unshipped,1,USD,5.8629999999999995,SHRIVARDHAN,MAHARASHTRA,402110,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
407-3214538-7679539,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,SET373,SET373-KR-PP-XXXL,Set,3XL,B09RKF3LFQ,Shipped,1,USD,8.514,NEW DELHI,DELHI,110018,IN,No-Promo,False,Others
404-1688942-4084343,2022-06-29,Pending,Amazon,Amazon.in,Expedited,SET357,SET357-KR-NP-L,Set,L,B09Y3G52V3,Unshipped,1,USD,8.481,Hassan,KARNATAKA,573201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-2688982-0165102,2022-06-29,Cancelled,Amazon,Amazon.in,Expedited,JNE3697,JNE3697-KR-M,kurta,M,B098136DNF,Cancelled,0,USD,6.6659999999999995,PUNE,MAHARASHTRA,412409,IN,No-Promo,False,Others
403-1012667-8320346,2022-06-29,Pending,Amazon,Amazon.in,Expedited,PJNE3252,PJNE3252-KR-N-6XL,kurta,6XL,B09LD24932,Unshipped,1,USD,10.174999999999999,BENGALURU,KARNATAKA,560033,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
406-3333555-1973130,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-XL,kurta,XL,B099NM4XNX,Shipped,1,USD,3.311,MUMBAI,MAHARASHTRA,400072,IN,No-Promo,False,Others
406-3457660-7780325,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,BL111,BL111-M,Blouse,M,B091YFLK7F,Shipped,1,USD,3.311,MAHINDRA WORLD CITY,TAMIL NADU,603002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
405-2493300-0792334,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-XL,kurta,XL,B09RKCY6NK,Unshipped,1,USD,5.037999999999999,chennai,TAMIL NADU,600056,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
402-5209770-8937165,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0352,J0352-KR-S,kurta,S,B098119Y7R,Shipped,1,USD,7.326,DAHANU,MAHARASHTRA,401601,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-8059349-6110751,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0179,J0179-KR-S,kurta,S,B08N1CKTD8,Shipped,1,USD,7.656,Gurdaspur,PUNJAB,143530,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
406-3590993-5363569,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3838,JNE3838-KR-XS,kurta,XS,B09TH6LGG8,Shipped,1,USD,4.388999999999999,NEW DELHI,DELHI,110059,IN,No-Promo,False,Others
404-9159101-2329924,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3887,JNE3887-KR-L,kurta,L,B09TZWBRY9,Shipped,1,USD,5.786,NEW DELHI,DELHI,110059,IN,VPC-44571-44201770 Coupon,False,Others
408-0569703-2829911,2022-06-29,Pending,Merchant,Amazon.in,Standard,J0097,J0097-KR-XXXL,kurta,3XL,B08BJRMLZC,Unshipped,1,USD,5.874,HYDERABAD,TELANGANA,500090,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
408-8495209-0089917,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3574,JNE3574-KR-S,kurta,S,B08MYTTHJX,Unshipped,1,USD,3.311,HYDERABAD,TELANGANA,500046,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
402-7046051-1597953,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-XXXL,kurta,3XL,B09K3WFS32,Shipped,1,USD,4.576,Kandivali East Mumbai,MAHARASHTRA,400101,IN,No-Promo,False,Others
402-6931239-0331527,2022-06-29,Cancelled,Amazon,Amazon.in,Expedited,JNE3376,JNE3376-KR-XXXL,kurta,3XL,B082W7W7W4,Cancelled,0,USD,6.6659999999999995,NAGPUR,MAHARASHTRA,440018,IN,No-Promo,False,Others
171-7354232-8142710,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-XL,kurta,XL,B09SDYL6L1,Unshipped,1,USD,7.975,ONGOLE,ANDHRA PRADESH,523001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
171-4573464-5557100,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XL,kurta,XL,B082W8BXW1,Shipped,1,USD,4.136,ONGOLE,ANDHRA PRADESH,523001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-8655822-9303505,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-L,Western Dress,L,B09TH2ZFSY,Unshipped,1,USD,7.975,KOLKATA,WEST BENGAL,700079,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
407-8655822-9303505,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-L,Western Dress,L,B09TH43NW5,Unshipped,1,USD,8.084999999999999,KOLKATA,WEST BENGAL,700079,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
171-3739098-8680340,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,PSET043,PSET043-KR-NP-6XL,Set,6XL,B09PDFD6XJ,Shipped,1,USD,17.919,AHMEDABAD,Gujarat,380005,IN,No-Promo,False,Others
402-3374098-2592346,2022-06-29,Pending,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Unshipped,1,USD,7.688999999999999,SHILLONG,MEGHALAYA,793002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-1908701-9727556,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0216,J0216-BL-XXL,Blouse,XXL,B09PBWN419,Shipped,1,USD,6.875,JATANI,ODISHA,752050,IN,No-Promo,False,Others
171-8518235-0004369,2022-06-29,Pending,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-L,Western Dress,L,B09TH2ZFSY,Unshipped,1,USD,7.975,ALAPPUZHA,KERALA,689504,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
403-7106465-8186704,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,PJNE3440,PJNE3440-KR-N-5XL,kurta,5XL,B09LD1P9KP,Shipped,1,USD,10.174999999999999,"Chembur East, MUMBAI",MAHARASHTRA,400071,IN,No-Promo,False,Others
407-7695791-8773132,2022-06-29,Pending,Merchant,Amazon.in,Standard,J0135,J0135-SET-L,Set,L,B08QGK2BYL,Unshipped,1,USD,6.5009999999999994,LUCKNOW,UTTAR PRADESH,226014,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
405-0419042-4801131,2022-06-29,Pending,Amazon,Amazon.in,Expedited,JNE3659,JNE3659-TP-N-L,Top,L,B08ZHT1PKK,Unshipped,1,USD,5.423,VISAKHAPATNAM,ANDHRA PRADESH,530003,IN,No-Promo,False,Others
404-1162481-0061935,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3612,JNE3612-KR-L,kurta,L,B091Q9FZ36,Shipped,1,USD,4.18,HUBBALLI,KARNATAKA,580024,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-1162481-0061935,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3612,JNE3612-KR-M,kurta,M,B091Q8N866,Shipped,1,USD,4.18,HUBBALLI,KARNATAKA,580024,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-9618182-2877917,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,USD,12.793,BENGALURU,KARNATAKA,560028,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-0262366-0513120,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,J0431,J0431-DR-S,Western Dress,S,B0B3VWMKGB,Shipped,1,USD,9.889,GURUGRAM,HARYANA,122004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-9497932-1051523,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,JNE3703,JNE3703-KR-S,kurta,S,B099FDNFFV,Shipped,1,USD,3.2119999999999997,Madurai,TAMIL NADU,625706,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-9497932-1051523,2022-06-29,Shipped,Amazon,Amazon.in,Expedited,SET209,SET209-KR-PP-M,Set,M,B099WY7W99,Shipped,1,USD,5.577,Madurai,TAMIL NADU,625706,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
